Ad No,Name,Price,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Features,Last Updated,URL
4094203,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2465000,2014," Model Town, Lahore Punjab",61500,Lahore,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-4094203
4094211,Toyota Passo G 1.0 2007,1025000,2007," Korangi, Karachi Sindh",100000,Karachi,1,1000,1,Silver,Imported,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/toyota-passo-2007-for-sale-in-karachi-4094211
4094206,Honda Civic EX 1995,540000,1995," Bahria Town Rawalpindi, Rawalpindi Punjab",196666,Islamabad,1,1500,2,White,Local,2," AM/FM Radio, Air Conditioning, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-rawalpindi-4094206
4094209,Suzuki Cultus VXRi 2011,940000,2011," Qasimabad, Hyderabad Sindh",132000,Karachi,1,1000,2,White,Local,1," Air Conditioning, Cassette Player",13-Jun-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2011-for-sale-in-hyderabad-4094209
4094219,Daihatsu Cuore CX Automatic 2008,670000,2008, Bhalwal Punjab,153200,Lahore,1,800,1,White,Imported,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/daihatsu-cuore-2008-for-sale-in-bhalwal-4094219
4094221,Toyota Corolla GLi 1.3 VVTi 2013,1875000,2013," Peshawar Road, Rawalpindi Punjab",65000,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-rawalpindi-4094221
4094218,Toyota C-HR G 1.8 2017,5700000,2017," Kashmir Highway, Islamabad Islamabad",16000,Un-Registered,3,1800,1,White,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/toyota-c-hr-2017-for-sale-in-islamabad-4094218
4094214,Suzuki Mehran VXR 2004,495000,2004, Rawalpindi Punjab,123456,Rawalpindi,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-rawalpindi-4094214
4094225,Toyota Vitz F 1.0 2015,2250000,2015," F-11, Islamabad Islamabad",73000,Islamabad,1,1000,1,Black,Imported,1," ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/toyota-vitz-2015-for-sale-in-islamabad-4094225
4094233,Toyota Aqua G 2017,3100000,2017," Ring Road, Peshawar KPK",25000,Un-Registered,3,1500,1,White,Imported,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",13-Jun-20,https://www.pakwheels.com/used-cars/toyota-aqua-2017-for-sale-in-peshawar-4094233
4094153,Suzuki Mehran VX 2012,725000,2012, Mansahra KPK,68000,Islamabad,1,800,2,White,Local,1," AM/FM Radio, Immobilizer Key, Keyless Entry, Power Locks",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-mansahra-4094153
4094108,Honda CR-V ZX HDD Navi Smart Edition 2.4 2009,3250000,2009," Model Town, Lahore Punjab",150000,Lahore,1,2400,1,Blue,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-cr-v-2009-for-sale-in-lahore-4094108
4094102,Toyota Corolla XLi VVTi 2011,1425000,2011," Jhelum Road, Chakwal Punjab",174233,Islamabad,1,1300,2,Black,Local,2," AM/FM Radio, Front Speakers, Immobilizer Key, USB and Auxillary Cable",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-chakwal-4094102
4094104,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2200000,2012, Islamabad Islamabad,123456,Islamabad,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-islamabad-4094104
4094101,Suzuki Wagon R VXL 2019,1650000,2019, Mian Wali Punjab,4400,Un-Registered,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-mian-wali-4094101
4094111,Suzuki Bolan VX Euro II 2018,630000,2018," Sabzi Mandi Bypass, Daska Punjab",44000,Lahore,1,800,2,White,Local,6," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2018-for-sale-in-daska-4094111
4094127,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,1900000,2012, Karachi Sindh,74000,Karachi,1,1800,1,Grey,Imported,2," AM/FM Radio, Air Conditioning, Alloy Rims, DVD Player, Keyless Entry",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-karachi-4094127
4094126,Nissan Roox HIGHWAY STAR URBAN SELECTION 2015,1350000,2015," Rasheedabad, Multan Punjab",20000,Un-Registered,1,660,1,Blue,Imported,1," ABS, AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/nissan-roox-2015-for-sale-in-multan-4094126
4094115,Toyota Corolla GLi 1.3 VVTi 2013,1850000,2013, Mian Wali Punjab,115000,Islamabad,1,1300,2,Maroon,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-mian-wali-4094115
4094128,Suzuki Cultus VXR (CNG) 2003,380000,2003," Surjani Town, Karachi Sindh",100000,Karachi,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2003-for-sale-in-karachi-4094128
4094130,Mitsubishi Lancer GLX Automatic 1.6 2006,1180000,2006," Wapda Town, Lahore Punjab",120000,Lahore,1,1600,1,Blue,Imported,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key",12-Jun-20,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-lahore-4094130
4094137,Toyota Corolla XLi VVTi 2013,1600000,2013, Khair Pur Mirs Sindh,80000,Karachi,1,1300,2,White,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-khair-pur-mirs-4094137
4094134,Honda Civic VTi Oriel 1.6 2004,1135000,2004," New Lalazar, Rawalpindi Punjab",125000,Lahore,1,1600,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-rawalpindi-4094134
4094122,Suzuki Wagon R VXL 2019,1580000,2019," Sachal Colony, Larkana Sindh",25500,Karachi,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-larkana-4094122
4094144,Nissan Juke 15RX 2010,2030000,2010," Murree Road, Rawalpindi Punjab",161000,Islamabad,1,1500,1,Black,Imported,3," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/nissan-juke-2010-for-sale-in-rawalpindi-4094144
4094142,Toyota Corolla GLi 1.3 VVTi 2012,1650000,2012," Gul-Bahar, Peshawar KPK",95886,Peshawar,1,1300,2,Maroon,Local,2," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Power Locks, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-4094142
4094139,Honda City 1.3 i-VTEC 2018,2200000,2018," Old Civil Lines, Sargodha Punjab",16000,Islamabad,1,1300,2,White,Local,2," ABS, Air Conditioning, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-sargodha-4094139
4094132,Daihatsu Cuore CX Eco 2007,665000,2007," Zarar Shaheed Road, Lahore Punjab",161635,Lahore,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/daihatsu-cuore-2007-for-sale-in-lahore-4094132
4094145,Mitsubishi Lancer GLX Automatic 1.6 2006,1180000,2006," Wapda Town, Lahore Punjab",120000,Lahore,1,1600,1,Blue,Imported,2," AM/FM Radio, Air Conditioning",12-Jun-20,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-lahore-4094145
4094151,Honda Vezel Hybrid Z 2014,3450000,2014," Dargai, Mardan KPK",114000,Islamabad,3,1500,1,White,Imported,5," AM/FM Radio, Air Conditioning, CD Player",12-Jun-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-mardan-4094151
4094154,Suzuki Mehran VX 1990,260000,1990, Rawalpindi Punjab,120000,Lahore,1,800,2,Red,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-1990-for-sale-in-rawalpindi-4094154
4094022,Toyota Corolla GLi 1.3 VVTi 2010,1530000,2010," AC Colony, Nowshera KPK",150000,Islamabad,1,1300,2,Assembly,Local,2," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-nowshera-4094022
4094032,Toyota Premio F 1.5 2007,2500000,2007," Federal B. Area, Karachi Sindh",130000,Karachi,1,1500,1,Silver,Imported,2, Air Conditioning,12-Jun-20,https://www.pakwheels.com/used-cars/toyota-premio-2007-for-sale-in-karachi-4094032
4094048,Suzuki Swift DLX 1.3 2012,1210000,2012," Bahria Town Rawalpindi, Rawalpindi Punjab",145000,Lahore,1,1300,2,Maroon,Local,1, AM/FM Radio,12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-swift-2012-for-sale-in-rawalpindi-4094048
4094058,Toyota Corolla GLi 1.3 VVTi 2017,2500000,2017," New Lalazar, Rawalpindi Punjab",62000,Islamabad,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-rawalpindi-4094058
4094060,Honda Vezel Hybrid Z Honda Sensing  2014,3550000,2014, Sialkot Punjab,73000,Islamabad,1,1500,1,Silver,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-sialkot-4094060
4094055,Suzuki Mehran VX 2005,410000,2005," Airport Housing Society, Rawalpindi Punjab",350000,Lahore,1,800,2,Silver,Local,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-rawalpindi-4094055
4094057,Honda Civic VTi Prosmatec 1.8 i-VTEC 2010,1565000,2010," Chak Shahzad, Islamabad Islamabad",138000,Lahore,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-islamabad-4094057
4094069,Suzuki Mehran VXR 2019,620000,2019," Johar Town, Lahore Punjab",23000,Lahore,1,800,2,Grey,Local,1," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-lahore-4094069
4094054,Toyota Passo X L Package 2014,1800000,2014," Khanpur Road, Taxila Punjab",62500,Islamabad,1,1000,1,Maroon,Imported,1," AM/FM Radio, Air Conditioning, Cassette Player",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-passo-2014-for-sale-in-taxila-4094054
4094066,Honda Vezel Hybrid X L Package 2015,3900000,2015, Gujrat Punjab,45000,Un-Registered,1,1500,1,Grey,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-gujrat-4094066
4094085,Honda Vezel Hybrid Z Style Edition 2015,4000000,2015, Peshawar KPK,123456,Un-Registered,1,1500,1,Red,Local,5," AM/FM Radio, Air Conditioning",12-Jun-20,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-peshawar-4094085
4094083,Suzuki Alto VXR (CNG) 2008,650000,2008, Sargodha Punjab,192000,Lahore,1,1000,2,Blue,Local,1," Air Conditioning, CD Player",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-sargodha-4094083
4094086,Suzuki Swift DLX 1.3 2018,1900000,2018," Bahria Town Rawalpindi, Rawalpindi Punjab",60000,Rawalpindi,1,1300,2,White,Local,1," AM/FM Radio, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-rawalpindi-4094086
4094081,Honda Civic Oriel 1.8 i-VTEC CVT 2018,3999000,2018," Model Town, Lahore Punjab",600,Lahore,1,1800,1,Silver,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-4094081
4094077,Toyota Prado TZ 3.4 1998,3400000,1998, Peshawar KPK,103645,Lahore,1,3400,1,Silver,Local,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-prado-1998-for-sale-in-peshawar-4094077
4094087,Toyota iQ 100G Go 2016,2000000,2016," P.E.C.H.S, Karachi Sindh",29700,Karachi,1,1000,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-iq-2016-for-sale-in-karachi-4094087
4094088,Toyota Corolla SE Limited 1994,1500000,1994, Peshawar KPK,123456,Lahore,1,1500,2,White,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-peshawar-4094088
4032691,Toyota Corolla GLi 1.3 VVTi 2013,1570000,2013," Civil Lines, Muzaffar Gargh Punjab",119000,Karachi,1,1300,2,Assembly,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-muzaffar-gargh-4032691
4094091,Toyota Corolla Altis SR Cruisetronic 1.8 2009,1590000,2009, Shaikhupura Punjab,85000,Lahore,1,1800,1,Gold,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-shaikhupura-4094091
4094074,Suzuki Cultus VXL 2019,1820000,2019," Pattoki, Kasur Punjab",18500,Lahore,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2019-for-sale-in-kasur-4094074
4094019,Honda Civic VTi 1.8 i-VTEC 2006,935000,2006," Shadbagh, Lahore Punjab",100000,Lahore,1,1600,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-lahore-4094019
4093979,Toyota Surf SSR-X 2.7 2006,5500000,2006," Faisal Gardens, Faisalabad Punjab",76000,Karachi,1,2700,1,Black,Local,3," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Steering",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-surf-2006-for-sale-in-faisalabad-4093979
4093976,Suzuki Mehran VX 2011,425000,2011, Multan Punjab,62000,Karachi,1,800,2,Grey,Local,1," AM/FM Radio, Air Conditioning",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-multan-4093976
4093977,Suzuki Bolan VX 2008,550000,2008, Multan Punjab,70000,Multan,1,800,2,White,Local,4," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2008-for-sale-in-multan-4093977
4093975,Suzuki Cultus EURO II 2012,830000,2012," Shadman 2, Karachi Sindh",96000,Karachi,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-karachi-4093975
4093971,Suzuki Wagon R VXL 2018,1520000,2018, Multan Punjab,45000,Lahore,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-multan-4093971
4093972,Suzuki Mehran VX Euro II 2014,670000,2014, Multan Punjab,52000,Multan,1,800,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-multan-4093972
4093982,Suzuki Mehran VXR Euro II 2019,1125000,2019, Multan Punjab,18000,Multan,1,800,2,Grey,Local,1, Air Conditioning,12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-multan-4093982
4093994,Toyota Corolla 2.0D Saloon 2003,950000,2003, Multan Punjab,85000,Multan,2,2000,2,White,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-multan-4093994
4093991,Suzuki Bolan VX Euro II 2015,700000,2015, Multan Punjab,65000,Multan,1,800,2,Green,Local,6," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",12-Jun-20,https://www.pakwheels.com/used-cars/suzuki-bolan-2015-for-sale-in-multan-4093991
